account_id,customer_id,account_type,status,open_date,balance
ACC212869,CUST108118,savings,blocked,2021-06-01 00:03:11.935355,127476.82
ACC212870,CUST103735,loan,active,2024-01-27 11:08:02.005611,115231.83
ACC212871,CUST109016,current,active,2019-06-21 16:16:32.139606,84641.46
ACC212872,CUST107985,savings,active,2023-04-26 08:53:23.428766,55105.76
ACC212873,CUST101955,current,active,2024-07-08 15:22:09.482390,179871.32
ACC212874,CUST106657,current,active,2018-08-16 06:00:05.098077,52686.78
ACC212875,CUST106561,current,closed,2018-07-01 05:16:24.470380,34197.5
ACC212876,CUST103319,savings,active,2017-02-02 01:36:24.374424,68697.96
ACC212877,CUST103196,current,active,2020-06-15 00:43:24.579390,33744.95
ACC212878,CUST102330,current,active,2016-10-11 22:13:59.730293,120009.15
ACC212879,CUST105608,loan,active,2021-11-26 04:24:47.258174,121950.61
ACC212880,CUST101210,savings,active,2019-05-30 08:03:13.343449,95000.22
ACC212881,CUST101532,nri,active,2026-07-06 02:36:49.232867,120288.14
ACC212882,CUST108161,savings,active,2025-05-05 02:22:43.723125,187494.04
ACC212883,CUST102492,savings,active,2022-02-15 11:07:01.971937,103310.52
ACC212884,CUST106165,current,active,2025-08-12 07:18:07.551284,113857.93
ACC212885,CUST108117,current,dormant,2026-04-01 08:33:40.164938,65046.69
ACC212886,CUST100176,savings,closed,2022-08-18 14:26:58.625848,57563.9
ACC212887,CUST102085,savings,active,2020-03-18 10:22:07.558303,41465.27
ACC212888,CUST100402,savings,active,2025-06-13 15:18:41.859862,53697.51
ACC212889,CUST103888,current,blocked,2019-04-20 21:00:11.885785,79879.28
ACC212890,CUST102922,savings,active,2019-11-30 19:50:58.456576,64125.05
ACC212891,CUST108547,current,active,2023-02-16 00:20:14.203590,42993.98
ACC212892,CUST108290,loan,active,2016-12-19 19:15:54.391200,71161.11
ACC212893,CUST102635,loan,active,2017-10-23 17:09:13.573035,69919.22
ACC212894,CUST103152,savings,active,2022-03-05 10:17:13.021672,134668.44
ACC212895,CUST105264,current,active,2018-01-11 04:44:17.761990,151470.07
ACC212896,CUST105473,savings,active,2025-03-09 01:12:18.624277,185605.2
ACC212897,CUST101766,current,blocked,2025-05-12 04:33:24.114350,17988.78
ACC212898,CUST106844,savings,active,2021-10-04 09:50:17.623319,92056.94
ACC212899,CUST102007,loan,active,2017-07-24 19:15:18.119079,9242.3
ACC212900,CUST109047,current,dormant,2019-06-08 23:45:14.385865,70956.08
ACC212901,CUST102368,savings,closed,2022-06-19 20:05:01.369581,175414.55
ACC212902,CUST109715,nri,active,2017-03-10 11:15:44.183157,136409.59
ACC212903,CUST102791,loan,active,2020-03-04 21:33:15.760330,185799.76
ACC212904,CUST103173,savings,active,2018-06-04 07:02:56.166491,13810.64
ACC212905,CUST101087,current,active,2022-05-23 08:37:05.484513,111511.99
ACC212906,CUST100186,loan,closed,2025-05-05 16:33:51.067726,17053.45
ACC212907,CUST105850,current,active,2025-08-11 05:20:15.689501,61669.71
ACC212908,CUST108239,loan,active,2017-08-13 03:50:03.514681,215991.98
ACC212909,CUST104399,current,active,2017-08-02 01:57:34.818432,120695.77
ACC212910,CUST100825,savings,active,2023-11-19 18:48:44.774515,141082.39
ACC212911,CUST100193,savings,dormant,2016-09-13 12:51:38.192265,94497.79
ACC212912,CUST106686,savings,active,2021-08-07 21:34:09.978357,30566.52
ACC212913,CUST100344,current,active,2023-03-24 15:11:29.757753,118101.06
ACC212914,CUST100272,loan,active,2020-07-08 09:05:24.928148,168372.66
ACC212915,CUST107502,savings,active,2020-11-24 13:38:35.407030,51374.84
ACC212916,CUST106865,current,active,2021-01-11 19:25:48.310479,185831.46
ACC212917,CUST108285,savings,active,2019-08-05 14:48:53.192748,7379.7
ACC212918,CUST104904,savings,active,2020-11-02 09:35:06.318246,28931.28
ACC212919,CUST109838,savings,active,2024-08-27 22:09:13.227419,29212.67
ACC212920,CUST100488,savings,active,2024-12-25 09:10:28.385392,54592.45
ACC212921,CUST100551,current,active,2022-08-10 20:30:59.688035,139377.27
ACC212922,CUST104485,current,active,2019-09-03 08:29:14.064290,6041.97
ACC212923,CUST104936,savings,active,2020-09-08 04:09:51.268951,142193.18
ACC212924,CUST109286,nri,active,2023-08-30 11:58:48.411896,127053.29
ACC212925,CUST100886,savings,active,2021-05-15 18:48:18.842961,23702.16
ACC212926,CUST108920,current,active,2017-11-09 23:42:39.155093,34262.03
ACC212927,CUST105606,savings,closed,2023-04-10 16:32:19.059934,26028.4
ACC212928,CUST107155,savings,active,2017-07-28 15:14:48.152421,15168.09
ACC212929,CUST106404,current,blocked,2026-06-30 01:51:01.539894,39649.99
ACC212930,CUST106716,savings,blocked,2019-11-03 20:20:11.873214,13932.51
ACC212931,CUST105344,current,active,2018-03-22 00:50:09.243114,81201.03
ACC212932,CUST105898,savings,dormant,2022-08-03 04:00:19.526134,38156.66
ACC212933,CUST102277,savings,active,2024-03-07 09:06:13.876323,46149.9
ACC212934,CUST106113,loan,active,2023-10-23 19:59:56.620671,14447.34
ACC212935,CUST104482,current,closed,2019-04-24 00:59:12.133618,70457.26
ACC212936,CUST108248,current,active,2022-01-11 23:43:21.013458,86143.54
ACC212937,CUST104594,loan,active,2023-07-19 12:14:05.881716,19336.26
ACC212938,CUST102559,current,active,2024-10-06 20:49:42.361061,69254.93
ACC212939,CUST109202,savings,closed,2021-06-22 00:42:20.529108,79074.19
ACC212940,CUST104624,current,dormant,2016-09-20 00:27:41.330599,547361.04
ACC212941,CUST102474,savings,active,2020-11-08 20:57:25.091904,80216.28
ACC212942,CUST103452,savings,active,2022-10-10 05:27:13.615849,178080.34
ACC212943,CUST105004,current,active,2018-01-17 05:28:15.256175,151382.37
ACC212944,CUST103926,current,dormant,2025-11-17 15:08:54.038193,128356.04
ACC212945,CUST108758,current,active,2018-06-04 07:47:03.462457,47183.07
ACC212946,CUST102132,savings,active,2018-02-28 23:43:20.128365,143091.01
ACC212947,CUST103812,current,active,2016-08-26 01:56:50.550073,35152.8
ACC212948,CUST100921,savings,active,2019-02-19 04:26:39.967610,30932.97
ACC212949,CUST104139,savings,active,2024-12-25 02:04:55.665709,132977.65
ACC212950,CUST105624,current,active,2023-10-27 04:52:46.384095,169304.48
ACC212951,CUST102361,savings,active,2018-02-20 05:04:15.763643,52480.55
ACC212952,CUST105753,current,active,2025-12-15 19:49:06.452230,54316.27
ACC212953,CUST106306,savings,active,2023-01-10 12:54:00.689045,76891.36
ACC212954,CUST107863,current,active,2021-09-10 00:00:05.711699,143668.23
ACC212955,CUST103936,savings,active,2017-11-22 03:41:55.952725,104591.69
ACC212956,CUST103743,savings,active,2025-07-07 21:30:38.990743,212994.14
ACC212957,CUST107875,loan,active,2022-08-19 20:25:52.171137,112850.54
ACC212958,CUST104553,savings,active,2018-01-05 10:59:02.115259,4923.07
ACC212959,CUST106178,current,active,2021-06-14 23:51:45.075824,49352.41
ACC212960,CUST109272,savings,active,2017-01-04 02:31:59.780319,54631.79
ACC212961,CUST105840,savings,active,2017-05-26 18:32:39.619435,72551.38
ACC212962,CUST108907,savings,active,2018-07-01 13:23:23.638636,40463.98
ACC212963,CUST106998,savings,dormant,2020-11-22 05:01:52.888518,42003.89
ACC212964,CUST102799,savings,blocked,2024-10-19 23:15:20.714254,110229.87
ACC212965,CUST100459,savings,active,2023-05-05 07:48:38.920020,126938.79
ACC212966,CUST109826,nri,active,2023-06-21 18:53:30.048426,62275.51
ACC212967,CUST102370,savings,active,2017-05-25 02:22:50.774557,163120.0
ACC212968,CUST109049,savings,active,2018-08-16 11:47:34.057643,53654.19
ACC212969,CUST103652,savings,dormant,2021-01-25 14:11:40.940255,64895.81
ACC212970,CUST101049,current,active,2026-01-02 06:24:08.278306,42090.95
ACC212971,CUST108028,savings,active,2022-11-24 17:20:06.398165,40888.38
ACC212972,CUST106435,current,active,2018-09-26 09:59:47.624852,26823.0
ACC212973,CUST100671,current,active,2016-09-11 16:43:14.102114,29066.32
ACC212974,CUST102623,nri,active,2017-04-16 01:03:50.668455,14625.53
ACC212975,CUST103245,savings,active,2018-05-27 06:46:29.571489,78001.52
ACC212976,CUST106455,current,closed,2022-12-01 21:28:58.447384,83012.85
ACC212977,CUST106980,savings,active,2018-01-28 01:53:02.980790,103176.17
ACC212978,CUST106389,savings,active,2017-01-20 21:24:49.169904,50787.19
ACC212979,CUST106149,loan,active,2022-05-17 19:30:38.474491,76960.57
ACC212980,CUST109346,loan,active,2018-05-31 01:07:08.667430,78989.84
ACC212981,CUST107973,savings,active,2018-11-16 00:41:03.136116,56552.25
ACC212982,CUST107564,current,closed,2026-04-12 04:26:05.899741,33821.82
ACC212983,CUST104108,current,active,2024-10-06 11:24:22.404327,42860.41
ACC212984,CUST105014,savings,active,2024-12-22 04:41:15.635382,224455.83
ACC212985,CUST102435,savings,blocked,2016-12-15 16:30:45.015944,133885.37
ACC212986,CUST105836,current,active,2026-04-30 00:44:44.351971,51843.55
ACC212987,CUST104631,savings,dormant,2021-06-10 17:14:35.597859,32655.88
ACC212988,CUST109037,savings,active,2017-07-06 10:06:35.521693,261046.98
ACC212989,CUST103447,savings,active,2019-10-13 00:14:45.205364,109001.78
ACC212990,CUST103369,loan,active,2017-08-28 02:55:55.846935,34472.55
ACC212991,CUST103546,savings,active,2019-11-28 07:22:39.850748,209716.08
ACC212992,CUST103517,current,active,2017-11-30 06:08:22.902653,75562.16
ACC212993,CUST105326,savings,closed,2019-02-19 11:32:45.420768,101261.79
ACC212994,CUST100718,savings,dormant,2017-04-25 15:13:59.728574,137069.53
ACC212995,CUST103507,savings,active,2019-03-14 03:02:46.137188,75382.65
ACC212996,CUST108514,savings,active,2020-01-15 20:53:52.449765,16287.7
ACC212997,CUST101321,savings,active,2025-10-06 06:26:16.016365,25571.08
ACC212998,CUST108616,savings,active,2018-07-12 07:21:36.670785,39628.55
ACC212999,CUST100379,current,active,2024-11-26 00:03:21.248496,113057.11
ACC213000,CUST107500,savings,active,2024-10-19 13:25:45.645063,167555.51
ACC213001,CUST105300,nri,active,2022-03-29 02:22:51.820531,89630.02
ACC213002,CUST109680,loan,closed,2021-01-03 02:32:51.535577,132050.23
ACC213003,CUST102893,savings,active,2020-08-22 10:08:18.798242,39379.64
ACC213004,CUST108631,current,active,2025-09-22 12:30:10.259302,53005.22
ACC213005,CUST107671,savings,active,2026-02-27 13:44:20.503612,36795.11
ACC213006,CUST100229,savings,active,2023-08-21 10:21:17.467102,89335.65
ACC213007,CUST106119,savings,active,2025-04-05 09:47:49.460154,169278.45
ACC213008,CUST100846,loan,active,2024-06-18 22:26:03.201005,117252.39
ACC213009,CUST108020,savings,dormant,2023-10-08 17:11:40.732146,38561.31
ACC213010,CUST104571,savings,active,2019-01-18 01:20:27.066223,40917.96
ACC213011,CUST103138,current,active,2020-10-10 16:56:48.937018,79037.18
ACC213012,CUST104016,current,active,2019-02-15 06:02:38.355170,59859.16
ACC213013,CUST105995,savings,active,2024-02-27 21:36:49.162873,17794.34
ACC213014,CUST100164,current,active,2019-08-24 15:18:49.926984,39873.79
ACC213015,CUST109603,current,active,2023-08-30 23:37:25.287074,127770.12
ACC213016,CUST104529,savings,active,2019-12-10 15:57:33.965565,24970.43
ACC213017,CUST102386,savings,active,2017-04-06 18:30:56.804227,59242.22
ACC213018,CUST109375,current,active,2025-07-17 20:10:39.498671,137549.78
ACC213019,CUST109482,current,active,2020-10-12 09:55:49.279656,63024.54
ACC213020,CUST102045,savings,active,2018-12-08 11:52:23.162128,22661.14
ACC213021,CUST101790,savings,active,2021-12-24 22:49:47.692062,73952.59
ACC213022,CUST102086,savings,active,2017-12-19 17:42:16.118899,13177.1
ACC213023,CUST101517,nri,active,2016-10-01 19:51:30.444212,15298.19
ACC213024,CUST102940,savings,active,2016-11-18 11:37:50.528049,130293.14
ACC213025,CUST107349,savings,active,2026-07-11 23:03:47.848092,100733.64
ACC213026,CUST108291,savings,active,2024-07-31 15:16:02.142050,34854.22
ACC213027,CUST109806,savings,active,2025-01-26 10:01:16.366230,91882.5
ACC213028,CUST109823,nri,active,2021-07-20 05:19:49.811704,113466.44
ACC213029,CUST108125,loan,dormant,2021-12-09 17:47:27.407125,42500.06
ACC213030,CUST100707,savings,active,2018-06-24 08:38:46.291761,181701.97
ACC213031,CUST100611,loan,active,2021-08-11 06:44:22.096773,80542.76
ACC213032,CUST104577,savings,dormant,2022-06-06 09:54:25.173356,13688.11
ACC213033,CUST101784,current,active,2024-11-06 07:50:09.856147,72220.28
ACC213034,CUST102986,savings,dormant,2025-02-26 14:40:29.435095,42545.73
ACC213035,CUST106925,current,active,2024-10-25 04:13:15.080670,79082.96
ACC213036,CUST107550,current,closed,2026-02-24 17:56:39.054288,120428.71
ACC213037,CUST108635,savings,active,2025-09-02 07:39:52.910059,23360.81
ACC213038,CUST101967,loan,active,2019-05-30 18:22:36.273077,90381.58
ACC213039,CUST104527,savings,active,2018-08-09 03:54:36.725546,199411.77
ACC213040,CUST109861,current,active,2020-05-21 14:34:51.614797,65977.12
ACC213041,CUST106605,loan,active,2017-06-22 21:49:26.330681,31678.49
ACC213042,CUST109113,savings,active,2024-12-05 04:40:42.335584,99950.99
ACC213043,CUST104307,nri,active,2021-04-14 12:48:35.899444,12862.99
ACC213044,CUST104169,current,active,2017-11-02 21:26:40.139932,25468.56
ACC213045,CUST104765,current,active,2021-03-09 04:55:10.473602,32746.38
ACC213046,CUST108585,savings,active,2022-02-22 19:42:48.080914,50740.89
ACC213047,CUST108448,savings,active,2020-03-31 13:08:30.632842,73570.02
ACC213048,CUST101725,savings,active,2019-10-14 08:56:13.862690,147714.65
ACC213049,CUST108064,loan,active,2021-01-20 19:53:07.712234,98926.19
ACC213050,CUST108447,savings,closed,2019-02-19 15:37:51.863245,116891.94
ACC213051,CUST105885,savings,active,2020-05-25 22:16:45.532193,133121.61
ACC213052,CUST104605,savings,active,2023-09-07 07:39:16.336158,44634.91
ACC213053,CUST102078,nri,active,2025-08-27 18:59:45.111431,128596.94
ACC213054,CUST103434,current,active,2017-03-02 17:52:19.239979,35713.73
ACC213055,CUST104480,savings,active,2026-04-28 00:44:03.740142,52129.44
ACC213056,CUST107838,current,active,2020-11-08 13:19:55.588615,72215.59
ACC213057,CUST106982,savings,active,2025-01-24 09:21:31.267308,67988.71
ACC213058,CUST101941,loan,active,2023-03-21 22:58:09.937145,137815.11
ACC213059,CUST100417,current,blocked,2024-11-10 01:26:10.556628,213012.61
ACC213060,CUST106844,savings,active,2018-03-09 22:15:57.510768,76157.13
ACC213061,CUST106091,savings,active,2017-11-22 13:05:32.124668,283695.43
ACC213062,CUST104251,savings,active,2017-02-09 13:01:18.530750,88425.35
ACC213063,CUST106213,current,active,2018-10-24 10:48:43.240168,92298.03
ACC213064,CUST106094,savings,active,2023-01-29 22:10:20.174765,103472.63
ACC213065,CUST105905,nri,active,2021-08-29 08:45:25.930869,119943.32
ACC213066,CUST104073,savings,active,2023-04-13 18:30:43.001520,157343.53
ACC213067,CUST104948,loan,active,2026-05-06 19:23:45.141814,67349.59
ACC213068,CUST100364,savings,blocked,2018-04-01 12:34:57.113668,88267.42
ACC213069,CUST104436,savings,active,2018-11-08 04:08:05.491585,30258.09
ACC213070,CUST101091,nri,closed,2018-11-19 00:14:49.532989,72098.93
ACC213071,CUST106622,savings,active,2023-11-13 19:14:59.063018,27772.63
ACC213072,CUST100004,current,active,2016-12-14 21:11:54.100935,43102.07
ACC213073,CUST103605,current,active,2020-01-01 19:28:18.209855,137148.93
ACC213074,CUST104526,savings,active,2022-02-13 05:30:28.778168,166452.81
ACC213075,CUST109029,current,active,2016-10-10 10:31:38.827228,33479.6
ACC213076,CUST103886,savings,dormant,2025-12-10 06:02:15.667468,23260.43
ACC213077,CUST100418,savings,active,2026-03-28 01:42:25.822774,148117.81
ACC213078,CUST105996,current,dormant,2024-11-02 12:28:12.998575,128861.28
ACC213079,CUST109010,savings,active,2021-05-05 12:57:54.298353,58607.24
ACC213080,CUST104426,loan,active,2022-06-23 07:32:45.587898,23760.51
ACC213081,CUST108963,savings,active,2016-11-22 13:52:18.176178,237507.27
ACC213082,CUST104681,loan,active,2024-09-02 19:00:16.290455,146577.71
ACC213083,CUST106868,savings,active,2016-10-07 04:22:47.516484,258158.54
ACC213084,CUST105562,current,active,2022-11-30 22:20:28.807567,157903.65
ACC213085,CUST108146,nri,active,2017-07-14 05:57:50.959042,187623.34
ACC213086,CUST103124,nri,active,2024-07-16 20:32:29.337172,83503.71
ACC213087,CUST104560,loan,active,2021-12-04 10:40:15.973031,92518.44
ACC213088,CUST106560,current,active,2018-03-17 16:24:43.378518,130651.96
ACC213089,CUST102430,current,dormant,2017-04-23 09:16:49.377536,110571.08
ACC213090,CUST999343,savings,active,2019-02-03 05:55:34.152645,34856.67
ACC213091,CUST104338,savings,active,2026-04-24 17:17:42.822308,22858.49
ACC213092,CUST109403,current,active,2017-11-06 06:05:25.439121,178578.4
ACC213093,CUST108412,savings,active,2021-03-09 18:40:12.503078,51821.8
ACC213094,CUST104895,current,active,2019-05-11 09:43:24.255049,122941.59
ACC213095,CUST105868,current,active,2023-04-01 13:14:00.024526,119288.03
ACC213096,CUST105466,current,active,2024-04-16 21:29:50.263086,160145.49
ACC213097,CUST108613,current,active,2026-01-01 13:14:39.942785,61490.21
ACC213098,CUST106969,loan,dormant,2021-04-15 07:18:35.199298,112387.62
ACC213099,CUST107799,savings,active,2021-04-03 03:16:54.964917,178887.51
ACC213100,CUST103894,current,closed,2019-06-05 09:34:12.730690,70269.22
ACC213101,CUST101913,current,active,2024-02-06 12:32:44.365472,22787.41
ACC213102,CUST109684,savings,active,2026-07-17 15:58:56.557826,66094.39
ACC213103,CUST108189,current,closed,2020-03-13 13:18:14.080201,53810.0
ACC213104,CUST107155,savings,active,2023-08-27 16:04:10.654630,31605.64
ACC213105,CUST100078,current,active,2024-05-02 16:54:36.849658,37049.46
ACC213106,CUST101783,loan,active,2024-10-06 06:11:37.032581,95262.16
ACC213107,CUST109749,savings,active,2022-09-03 19:01:26.093190,174453.95
ACC213108,CUST100879,current,closed,2020-09-08 11:55:48.976428,180794.8
ACC213109,CUST102625,loan,active,2022-07-16 14:56:54.776464,70382.19
ACC213110,CUST103336,current,closed,2017-08-23 03:24:38.411304,20628.12
ACC213111,CUST102948,savings,active,2026-04-26 23:04:28.712224,78235.09
ACC213112,CUST109273,current,active,2018-03-13 17:54:10.973203,82775.21
ACC213113,CUST103275,savings,active,2018-10-26 00:31:50.682982,38808.64
ACC213114,CUST109743,savings,active,2022-08-13 06:56:54.734580,106389.16
ACC213115,CUST109430,nri,active,2022-01-09 07:05:40.136677,148012.8
ACC213116,CUST100430,savings,active,2017-04-18 23:04:02.168886,125900.74
ACC213117,CUST106603,loan,active,2022-03-25 09:36:57.288838,38379.67
ACC213118,CUST107824,current,active,2023-04-11 11:34:40.108214,72403.9
ACC213119,CUST102879,savings,closed,2021-06-04 21:18:47.705986,52759.55
ACC213120,CUST109575,loan,dormant,2022-05-26 22:28:53.360643,59298.57
ACC213121,CUST103144,savings,active,2017-10-18 03:30:29.566458,226718.49
ACC213122,CUST109480,nri,active,2025-08-05 17:54:15.440097,20121.76
ACC213123,CUST108320,current,blocked,2026-07-23 14:53:40.373543,10819.33
ACC213124,CUST105992,savings,active,2022-10-09 09:29:07.095540,78739.02
ACC213125,CUST100805,savings,closed,2022-02-17 08:33:30.418656,103806.82
ACC213126,CUST103310,loan,active,2023-08-20 07:39:15.222701,27595.9
ACC213127,CUST107939,current,active,2025-06-21 10:33:50.504895,43854.25
ACC213128,CUST106635,savings,active,2018-06-25 06:58:22.231317,83428.25
ACC213129,CUST107477,current,active,2021-08-06 09:57:04.298069,13635.45
ACC213130,CUST103246,current,active,2020-09-04 22:00:33.919160,154349.02
ACC213131,CUST103472,current,active,2018-03-28 16:06:11.082381,186098.74
ACC213132,CUST100874,current,active,2020-10-01 11:48:33.512619,16481.21
ACC213133,CUST106172,savings,active,2025-05-27 09:59:36.130850,76053.49
ACC213134,CUST102462,savings,active,2017-10-10 11:00:51.099213,91866.29
ACC213135,CUST108013,current,active,2018-06-13 11:16:31.480839,57784.32
ACC213136,CUST104653,savings,active,2023-01-16 09:39:02.879992,171923.85
ACC213137,CUST101348,loan,active,2018-10-05 10:28:22.643633,389637.35
ACC213138,CUST106435,savings,active,2018-05-16 01:07:59.994529,79893.84
ACC213139,CUST109498,savings,closed,2025-11-10 05:55:44.024160,123205.47
ACC213140,CUST108648,current,active,2021-01-11 18:28:52.369936,66650.88
ACC213141,CUST102316,current,active,2018-10-12 00:44:00.918042,135424.88
ACC213142,CUST109495,current,active,2021-09-10 03:37:08.311098,54436.47
ACC213143,CUST106540,loan,active,2017-04-23 14:52:48.156953,139801.78
ACC213144,CUST106118,current,blocked,2018-12-18 17:08:09.959489,52025.2
ACC213145,CUST106686,current,active,2022-04-30 07:22:09.442940,118212.05
ACC213146,CUST100091,savings,active,2018-06-14 22:48:56.254332,60406.61
ACC213147,CUST102069,current,active,2025-11-09 02:19:55.061695,119059.49
ACC213148,CUST104716,savings,active,2019-01-30 12:48:35.579253,90849.35
ACC213149,CUST101124,savings,active,2019-07-01 18:19:21.923276,30286.65
ACC213150,CUST101235,current,active,2023-09-13 20:29:39.754387,244247.63
ACC213151,CUST107655,current,active,2025-04-13 19:09:55.818596,38558.63
ACC213152,CUST100926,savings,active,2017-06-19 01:58:50.316902,178449.13
ACC213153,CUST104110,savings,dormant,2022-03-14 00:38:56.271996,72247.79
ACC213154,CUST106504,savings,closed,2023-12-17 23:45:20.443002,78448.5
ACC213155,CUST106677,savings,active,2025-04-10 02:07:59.020634,15685.64
ACC213156,CUST108505,savings,active,2017-07-07 08:27:08.550338,268286.82
ACC213157,CUST100539,savings,blocked,2026-07-26 20:49:21.696092,62562.16
ACC213158,CUST101929,savings,closed,2017-08-18 05:47:44.239412,30421.25
ACC213159,CUST107753,savings,closed,2024-08-27 14:50:26.180137,26662.0
ACC213160,CUST100633,loan,active,2018-02-11 16:28:51.024409,154517.31
ACC213161,CUST107847,savings,closed,2022-10-19 17:36:03.205208,201897.12
ACC213162,CUST109046,savings,active,2020-01-13 23:17:05.741681,40229.58
ACC213163,CUST104414,savings,active,2020-01-14 00:24:20.143531,67601.6
ACC213164,CUST107549,current,active,2020-05-02 19:41:30.830192,6722.17
ACC213165,CUST102687,loan,active,2023-10-27 10:01:04.116356,101117.19
ACC213166,CUST102351,loan,active,2020-07-05 22:38:45.685918,46239.47
ACC213167,CUST100465,savings,active,2025-12-15 18:52:54.669685,86429.33
ACC213168,CUST105811,current,active,2018-08-18 11:06:23.114028,220338.52
ACC213169,CUST102812,nri,closed,2016-09-09 05:50:50.874748,116670.07
ACC213170,CUST100500,savings,closed,2018-05-23 12:25:15.061656,62442.02
ACC213171,CUST103981,loan,closed,2026-03-18 23:19:59.822524,162405.96
ACC213172,CUST106493,current,active,2023-01-14 19:32:59.836826,71302.03
ACC213173,CUST102418,loan,active,2022-10-10 05:03:36.486211,43568.78
ACC213174,CUST102074,nri,dormant,2026-05-25 06:33:32.052559,170200.29
ACC213175,CUST100336,savings,active,2021-03-01 10:10:06.526391,116682.16
ACC213176,CUST106747,current,active,2019-10-06 04:38:42.403942,129392.43
ACC213177,CUST101159,savings,dormant,2016-09-27 21:37:39.292936,112889.08
ACC213178,CUST109043,savings,active,2019-06-05 06:22:41.890820,44507.83
ACC213179,CUST106285,current,active,2021-05-28 04:20:07.720078,138602.27
ACC213180,CUST107155,loan,active,2016-08-27 18:53:11.682697,8314.09
ACC213181,CUST102728,savings,closed,2025-03-26 12:15:58.251011,195681.5
ACC213182,CUST100683,current,closed,2022-02-05 12:40:37.547261,6150.65
ACC213183,CUST108404,savings,closed,2025-05-31 15:15:59.460092,133383.05
ACC213184,CUST102221,savings,active,2023-09-19 18:29:52.010428,189712.09
ACC213185,CUST102002,savings,active,2022-11-22 06:57:01.347388,107517.87
ACC213186,CUST109116,current,blocked,2023-09-25 08:49:11.370684,93843.55
ACC213187,CUST101549,savings,closed,2024-01-10 01:09:17.937384,233496.2
ACC213188,CUST101035,savings,closed,2020-08-21 21:34:02.068122,11017.34
ACC213189,CUST103883,savings,active,2023-10-20 02:10:29.902612,109114.78
ACC213190,CUST101246,savings,active,2025-04-17 12:27:40.974785,100453.75
ACC213191,CUST106306,current,active,2024-02-20 22:41:19.092997,125316.8
ACC213192,CUST106885,savings,active,2023-05-17 06:38:13.333953,34003.3
ACC213193,CUST108591,savings,active,2024-12-22 00:42:08.791790,40148.34
ACC213194,CUST106456,savings,active,2018-09-26 06:53:26.508727,95138.71
ACC213195,CUST107434,current,active,2019-11-16 11:18:08.357948,84579.83
ACC213196,CUST106839,savings,active,2022-05-24 05:48:35.441779,82935.0
ACC213197,CUST106274,savings,closed,2018-09-02 13:16:44.226725,66948.21
ACC213198,CUST104974,savings,active,2023-07-28 16:04:32.467286,62901.24
ACC213199,CUST103495,nri,dormant,2024-03-01 09:41:59.599093,23492.2
ACC213200,CUST104483,current,active,2016-11-23 22:41:59.394554,41134.07
ACC213201,CUST109908,savings,dormant,2023-03-24 23:49:35.176577,50180.95
ACC213202,CUST104894,current,active,2016-12-11 02:21:58.853521,46958.27
ACC213203,CUST102585,loan,active,2017-02-10 07:33:13.591172,32595.61
ACC213204,CUST103181,current,closed,2018-02-16 03:04:51.778855,74263.06
ACC213205,CUST102180,savings,active,2018-12-05 15:48:02.246745,173490.25
ACC213206,CUST102981,savings,active,2025-04-04 01:54:49.366954,50335.25
ACC213207,CUST105988,current,closed,2022-03-15 15:16:04.186722,70060.83
ACC213208,CUST100281,savings,active,2017-03-10 11:53:51.512411,160062.31
ACC213209,CUST107954,savings,active,2026-03-27 10:44:58.109433,102509.85
ACC213210,CUST107211,loan,active,2021-04-19 21:14:33.412041,129088.38
ACC213211,CUST109749,current,active,2022-02-18 10:51:26.884366,132881.03
ACC213212,CUST105956,savings,active,2023-09-12 23:54:06.063233,94203.56
ACC213213,CUST103864,current,dormant,2025-01-04 13:04:45.554637,42050.32
ACC213214,CUST107025,loan,active,2022-07-10 21:17:32.623688,36236.05
ACC213215,CUST103912,current,active,2022-11-18 04:18:22.887715,139444.29
ACC213216,CUST101930,current,active,2017-06-30 16:58:11.787068,27075.24
ACC213217,CUST108176,savings,active,2017-03-06 12:44:55.675973,33596.27
ACC213218,CUST100177,current,blocked,2019-03-26 17:59:31.812698,94803.59
ACC213219,CUST109048,loan,closed,2022-02-11 06:52:12.726884,33875.39
ACC213220,CUST108461,savings,closed,2025-08-03 20:01:52.023116,108775.56
ACC213221,CUST105786,current,active,2018-05-16 19:12:56.974933,96192.12
ACC213222,CUST104714,current,active,2026-01-08 00:44:03.945567,176505.41
ACC213223,CUST100075,savings,active,2019-04-12 03:22:49.413113,49496.94
ACC213224,CUST103243,savings,active,2024-10-26 08:08:13.385466,176693.81
ACC213225,CUST105075,loan,active,2019-06-27 13:09:42.043479,43621.53
ACC213226,CUST109154,savings,active,2020-09-06 03:46:36.622649,139234.4
ACC213227,CUST103966,savings,closed,2023-08-26 21:23:50.773831,169489.28
ACC213228,CUST100713,savings,active,2025-06-11 11:17:57.043717,247100.69
ACC213229,CUST104737,current,active,2019-02-04 01:06:32.783300,89205.12
ACC213230,CUST102622,savings,active,2024-05-06 13:21:21.732964,71177.46
ACC213231,CUST101822,savings,closed,2026-07-22 04:35:02.227757,225595.97
ACC213232,CUST103865,savings,active,2020-08-16 17:50:02.644950,11392.11
ACC213233,CUST106772,current,active,2017-08-13 06:26:13.663560,29538.11
ACC213234,CUST105958,savings,dormant,2022-05-04 21:05:04.597601,64385.23
ACC213235,CUST109964,savings,active,2019-01-07 12:07:31.585362,92417.36
