customer_id,name,dob,onboarding_date,kyc_status,kyc_expiry_date,risk_flag,segment
CUST108022,Mathew Olson,2008-04-01,2016-11-15 16:58:43.670515,rejected,2017-06-22 16:58:43.670515,none,retail
CUST108023,Gary Walker,1959-02-10,2018-02-01 11:32:02.921988,verified,2018-12-11 11:32:02.921988,none,premium
CUST108024,Terry Williams,1964-10-21,2018-10-01 19:59:08.259905,verified,2020-06-25 19:59:08.259905,none,sme
CUST108025,Melissa Riley,1971-04-03,2022-11-29 16:20:10.089875,verified,2023-02-25 16:20:10.089875,none,corporate
CUST108026,Jesse Anderson,1998-04-06,2021-06-30 15:08:56.555301,verified,2023-09-09 15:08:56.555301,none,premium
CUST108027,John Stone,2004-11-14,2017-08-29 22:51:43.447095,verified,2020-01-21 22:51:43.447095,none,retail
CUST108028,Joshua Griffin,1944-05-27,2021-08-26 14:38:15.550637,expired,2022-05-30 14:38:15.550637,none,premium
CUST108029,Virginia Morales,2006-07-18,2025-04-29 18:42:12.594176,verified,2025-12-09 18:42:12.594176,watchlist,premium
CUST108030,Ronald Cook,2008-05-13,2021-01-10 07:56:08.928948,verified,2021-03-09 07:56:08.928948,none,retail
CUST108031,Louis Tyler,1991-08-17,2018-02-19 11:35:30.754482,verified,2020-01-15 11:35:30.754482,none,corporate
CUST108032,Mary Wall,1988-01-17,2022-06-01 03:37:09.713826,verified,2024-01-20 03:37:09.713826,none,retail
CUST108033,Dustin Mendez,1965-02-10,2025-12-04 07:54:12.637484,verified,2026-09-24 07:54:12.637484,none,sme
CUST108034,Amy Martin,2006-02-05,2017-10-18 22:58:23.038153,verified,2019-04-27 22:58:23.038153,none,retail
CUST108035,Ashley Martinez,1958-01-17,2018-03-15 17:33:53.845781,pending,2018-10-05 17:33:53.845781,none,retail
CUST108036,Scott Gibbs,1959-10-28,2022-04-21 09:49:02.204643,verified,2023-10-22 09:49:02.204643,none,retail
CUST108037,Heather Rojas DDS,1984-02-24,2020-01-14 15:33:09.286733,verified,2021-12-16 15:33:09.286733,none,premium
CUST108038,Ashley Shepard,1993-12-18,2025-08-02 21:36:57.930664,verified,2026-05-16 21:36:57.930664,none,sme
CUST108039,Jessica Vasquez,1987-09-09,2023-10-05 21:00:39.722811,pending,2025-03-20 21:00:39.722811,none,retail
CUST108040,Melinda Rosario,2000-05-05,2018-02-09 17:21:42.170743,verified,2019-04-06 17:21:42.170743,none,retail
CUST108041,Jennifer Sanchez,1962-06-11,2025-05-04 06:02:00.365111,verified,2025-01-03 06:02:00.365111,none,sme
CUST108042,Christina Davis DDS,1995-11-13,2023-01-21 17:22:04.260000,pending,2022-09-11 17:22:04.260000,none,premium
CUST108043,Mrs. Heather Meyers,1949-08-16,2021-07-28 06:31:14.969048,verified,2021-10-25 06:31:14.969048,none,retail
CUST108044,Nicole Garcia,1967-02-12,2019-03-16 03:18:40.473578,rejected,2019-05-30 03:18:40.473578,none,sme
CUST108045,Lisa Robinson,1983-06-21,2023-02-17 19:03:22.314992,verified,2023-02-25 19:03:22.314992,none,retail
CUST108046,Katie Davis,1973-12-30,2025-08-13 13:47:43.437720,verified,2027-11-10 13:47:43.437720,none,retail
CUST108047,Christine Farrell,2005-03-21,2017-01-09 09:35:48.152278,expired,2018-04-20 09:35:48.152278,none,retail
CUST108048,Mariah Eaton,1958-10-19,2020-05-21 22:08:12.367953,verified,2019-12-18 22:08:12.367953,none,premium
CUST108049,Joseph Gould,1991-05-21,2025-12-27 05:19:02.781533,verified,2028-02-28 05:19:02.781533,none,retail
CUST108050,Ashley Clark,1958-12-07,2020-06-19 05:40:39.465139,verified,2020-10-28 05:40:39.465139,none,sme
CUST108051,Kathryn Simmons,1963-07-11,2016-12-30 21:22:39.148237,verified,2019-06-04 21:22:39.148237,none,retail
CUST108052,Colin Vega Jr.,1963-07-16,2017-08-27 04:04:14.149201,rejected,2017-10-15 04:04:14.149201,none,corporate
CUST108053,Robert Vazquez,1986-02-18,2023-07-17 14:00:02.837979,verified,2023-03-31 14:00:02.837979,none,retail
CUST108054,Bryan Monroe,1972-10-28,2023-08-20 17:45:13.667551,rejected,2023-06-24 17:45:13.667551,none,retail
CUST108055,Louis Rose,2004-09-15,2017-10-15 19:11:03.478624,verified,2018-05-27 19:11:03.478624,watchlist,retail
CUST108056,Andrew Abbott,2004-07-10,2018-10-30 22:03:40.819170,verified,2021-01-23 22:03:40.819170,none,retail
CUST108057,Lance Brown,1986-05-29,2022-04-10 13:44:11.318590,verified,2023-05-22 13:44:11.318590,none,retail
CUST108058,Christopher Howard,1954-12-13,2023-07-02 03:48:45.631631,verified,2023-05-01 03:48:45.631631,none,sme
CUST108059,Jose Cook,1996-12-10,2018-03-17 03:03:45.190210,pending,2018-08-13 03:03:45.190210,none,sme
CUST108060,Michael Mckee,1987-07-18,2021-03-14 08:08:23.888647,verified,2022-02-15 08:08:23.888647,none,premium
CUST108061,Cynthia Harper,2006-09-13,2022-04-03 20:47:40.350913,verified,2023-05-06 20:47:40.350913,none,retail
CUST108062,Olivia Martinez,1940-11-08,2017-02-19 08:50:12.102458,verified,2019-02-12 08:50:12.102458,none,sme
CUST108063,Mr. Nicholas Munoz,2002-02-25,2018-11-16 11:41:54.440055,verified,2018-06-19 11:41:54.440055,none,retail
CUST108064,Thomas Waters,1963-05-06,2025-10-27 01:12:47.203002,rejected,2025-04-14 01:12:47.203002,none,premium
CUST108065,Ashley Stokes,2008-08-12,2025-06-07 01:15:52.189364,verified,2027-01-20 01:15:52.189364,none,premium
CUST108066,Kyle Singh,2001-09-24,2019-11-11 17:46:53.048414,verified,2019-08-22 17:46:53.048414,none,retail
CUST108067,Spencer Jones,2005-05-16,2025-04-24 05:57:38.885100,verified,2026-10-27 05:57:38.885100,none,retail
CUST108068,Vicki Fry,1993-09-12,2022-12-17 04:22:25.884846,verified,2023-06-11 04:22:25.884846,none,sme
CUST108069,Johnny Fisher,1987-04-09,2026-06-12 22:32:36.474302,expired,2027-01-24 22:32:36.474302,none,retail
CUST108070,Timothy Fuentes,1951-07-21,2026-04-17 17:35:25.772279,verified,2026-03-10 17:35:25.772279,none,premium
CUST108071,Michelle Sullivan MD,2003-10-11,2022-10-21 04:56:41.081399,verified,2024-08-02 04:56:41.081399,none,corporate
CUST108072,Jennifer Duncan,1972-08-09,2021-04-25 03:30:21.732402,verified,2021-04-25 03:30:21.732402,none,retail
CUST108073,David Summers,1976-07-15,2018-01-23 04:23:00.795740,verified,2017-07-15 04:23:00.795740,none,retail
CUST108074,Kristen Flores,1988-09-11,2021-12-09 05:59:34.417126,expired,2023-03-04 05:59:34.417126,none,retail
CUST108075,James Parsons,1993-04-23,2020-08-14 09:24:17.435512,verified,2020-07-11 09:24:17.435512,none,sme
CUST108076,Alexa Ingram,1972-12-02,2023-02-02 19:40:08.576515,verified,2023-01-20 19:40:08.576515,none,retail
CUST108077,James Stanley,1979-07-08,2017-07-14 13:15:10.761306,verified,2017-08-23 13:15:10.761306,none,retail
CUST108078,Tyler Williams,1986-05-07,2024-12-24 14:45:28.006577,expired,2026-05-10 14:45:28.006577,none,retail
CUST108079,Melissa Torres,2000-07-10,2026-04-21 00:01:07.384895,expired,2028-01-08 00:01:07.384895,none,corporate
CUST108080,Lauren Marshall,1974-07-01,2018-09-24 23:08:58.570268,verified,2020-12-09 23:08:58.570268,none,sme
CUST108081,Suzanne Johnson,2005-01-05,2022-12-18 00:39:38.380311,verified,2025-05-16 00:39:38.380311,none,premium
CUST108082,Miss Sharon Park,1978-05-25,2024-08-26 06:33:36.486208,verified,2024-10-17 06:33:36.486208,none,corporate
CUST108083,Mark Mcclain,2008-01-08,2022-03-07 00:56:51.404287,verified,2022-04-12 00:56:51.404287,none,premium
CUST108084,Tracy Frost,1997-11-09,2025-12-26 09:49:19.520376,verified,2026-01-28 09:49:19.520376,none,corporate
CUST108085,Jordan Jones,1999-05-06,2021-10-02 19:13:39.649685,verified,2021-10-07 19:13:39.649685,none,retail
CUST108086,Victor Ruiz,1990-08-22,2019-05-06 05:27:30.183515,rejected,2018-10-30 05:27:30.183515,none,retail
CUST108087,Jodi Mendoza,1984-07-02,2021-05-08 20:51:30.633324,verified,2022-07-28 20:51:30.633324,none,sme
CUST108088,John Perez,1969-08-17,2021-07-07 05:22:30.573736,verified,2021-01-04 05:22:30.573736,none,retail
CUST108089,Adam Gillespie,1968-01-17,2019-03-05 19:02:07.218923,verified,2018-09-28 19:02:07.218923,none,retail
CUST108090,Matthew Lucas,1956-08-06,2024-07-02 14:10:39.534747,verified,2025-02-23 14:10:39.534747,none,sme
CUST108091,Theresa Davis,2003-07-18,2022-10-24 03:46:39.361168,verified,2024-09-14 03:46:39.361168,none,premium
CUST108092,Sherry Franco,1995-10-12,2020-05-04 11:23:16.987177,verified,2021-04-06 11:23:16.987177,none,retail
CUST108093,Robert Jenkins,1977-05-17,2020-11-07 14:57:56.968755,expired,2021-07-02 14:57:56.968755,none,retail
CUST108094,Cathy Young,1994-03-20,2020-05-09 08:05:49.781390,verified,2020-05-10 08:05:49.781390,none,retail
CUST108095,Steven Davis,1953-05-18,2021-02-11 09:09:44.411769,pending,2022-08-13 09:09:44.411769,none,retail
CUST108096,Mariah Collins,1972-03-26,2021-12-01 00:24:33.216960,verified,2022-05-05 00:24:33.216960,none,retail
CUST108097,Edward Stanton,1986-12-19,2019-12-12 13:15:37.851105,verified,2022-05-26 13:15:37.851105,none,retail
CUST108098,Debra Caldwell,1961-06-16,2024-10-24 10:53:51.630136,verified,2024-09-08 10:53:51.630136,none,sme
CUST108099,Brooke Ramirez,1977-06-02,2025-11-30 14:40:46.620894,rejected,2027-09-25 14:40:46.620894,none,retail
CUST108100,Nicole Smith,1984-04-02,2021-11-11 16:45:32.492487,verified,2023-05-14 16:45:32.492487,none,retail
CUST108101,Jessica Bell,1993-01-05,2023-09-30 18:18:28.940169,verified,2024-04-19 18:18:28.940169,none,premium
CUST108102,Ann Barnett,2006-01-29,2025-12-08 12:53:57.432988,verified,2026-07-28 12:53:57.432988,none,retail
CUST108103,Mary Whitney,1995-04-22,2018-07-23 09:17:42.851234,verified,2020-11-27 09:17:42.851234,none,retail
CUST108104,Donald Salazar,1960-01-18,2018-07-15 07:08:27.721820,verified,2020-03-13 07:08:27.721820,none,retail
CUST108105,Ashley Simpson,1987-09-09,2017-05-13 22:59:00.810886,verified,2016-12-11 22:59:00.810886,none,premium
CUST108106,Joshua Mann,1943-10-11,2021-01-21 05:36:42.006708,verified,2022-03-02 05:36:42.006708,none,retail
CUST108107,Julie Flores,2005-12-13,2019-12-13 08:34:12.976288,pending,2021-08-18 08:34:12.976288,none,retail
CUST108108,Brandi Roberson,1981-08-25,2022-03-29 09:19:48.641204,verified,2022-10-30 09:19:48.641204,none,premium
CUST108109,Melinda Hanson DDS,1967-09-15,2021-02-22 22:47:30.996226,verified,2022-09-04 22:47:30.996226,none,sme
CUST108110,Janice Jones,1947-08-12,2018-07-17 00:25:18.012958,verified,2019-11-18 00:25:18.012958,none,premium
CUST108111,Penny Johnson,1964-10-07,2020-07-19 10:00:26.117382,verified,2020-12-26 10:00:26.117382,none,corporate
CUST108112,James Jensen,1973-02-25,2016-12-05 10:40:09.333677,rejected,2016-05-26 10:40:09.333677,none,premium
CUST108113,Kenneth Branch,1999-11-03,2022-01-03 22:00:26.681350,verified,2021-07-25 22:00:26.681350,none,retail
CUST108114,Tyler Allen,1972-05-23,2019-05-08 02:21:48.703566,verified,2020-11-17 02:21:48.703566,none,retail
CUST108115,James Aguilar,1976-05-14,2017-10-05 23:56:14.281546,rejected,2019-07-19 23:56:14.281546,none,retail
CUST108116,Jessica Thompson,1950-02-15,2017-04-19 07:28:50.582291,verified,2017-11-13 07:28:50.582291,none,retail
CUST108117,Gregory Hall,1974-01-08,2023-10-12 00:34:39.034203,verified,2024-08-30 00:34:39.034203,none,retail
CUST108118,Keith Davis,1969-03-14,2019-02-10 13:05:35.346161,verified,2020-02-09 13:05:35.346161,none,retail
CUST108119,Rodney Patton,1960-03-19,2023-03-22 22:48:14.347241,verified,2025-05-01 22:48:14.347241,none,premium
CUST108120,Michael Houston,2008-04-17,2024-10-14 18:58:25.318157,verified,2025-10-24 18:58:25.318157,none,premium
CUST108121,Rachel Torres,1980-07-05,2021-08-20 10:45:07.103447,verified,2022-10-21 10:45:07.103447,none,retail
CUST108122,Mark Hernandez,1967-02-16,2017-12-20 12:13:09.460859,verified,2019-02-07 12:13:09.460859,none,retail
CUST108123,Jeff Thompson,2004-11-19,2022-10-12 11:38:38.574359,verified,2022-08-16 11:38:38.574359,none,retail
CUST108124,Debra Lee,1969-10-05,2017-05-10 07:05:58.773469,rejected,2018-12-03 07:05:58.773469,none,retail
CUST108125,Megan Ryan,1963-04-29,2024-10-20 18:09:42.976190,verified,2026-12-27 18:09:42.976190,none,retail
CUST108126,David Clark,1998-09-28,2024-03-31 20:38:44.789288,verified,2024-01-12 20:38:44.789288,none,retail
CUST108127,Todd Rojas,1987-04-28,2020-08-28 04:51:17.316320,verified,2020-04-28 04:51:17.316320,none,retail
CUST108128,Steven King,1995-03-24,2019-04-30 22:17:10.416779,verified,2020-04-01 22:17:10.416779,none,corporate
CUST108129,Jeffrey Stokes,1963-12-19,2023-09-24 03:56:27.033411,verified,2025-06-26 03:56:27.033411,none,retail
CUST108130,Casey Wright,1952-08-06,2022-04-22 17:57:58.418491,verified,2022-01-03 17:57:58.418491,none,premium
CUST108131,Janet Oliver,1943-02-01,2018-02-02 10:35:28.380875,rejected,2019-10-12 10:35:28.380875,none,retail
CUST108132,Gary Smith,1967-01-12,2024-03-23 06:34:01.684223,verified,2024-05-19 06:34:01.684223,none,retail
CUST108133,Gerald Wall,1945-08-30,2019-12-23 16:12:34.753739,pending,2019-12-24 16:12:34.753739,none,retail
CUST108134,Hannah Dickson,1969-09-04,2025-07-27 15:35:16.836373,verified,2025-08-04 15:35:16.836373,none,corporate
CUST108135,Madeline Boyle,1973-01-12,2024-12-04 17:31:17.532725,verified,2025-12-17 17:31:17.532725,none,retail
CUST108136,Virginia Lynch,1944-11-06,2019-05-25 10:36:54.217587,verified,2020-08-25 10:36:54.217587,none,retail
CUST108137,Tammy Bridges,1983-02-16,2019-03-11 10:06:05.166745,verified,2020-01-12 10:06:05.166745,none,corporate
CUST108138,Danielle Simmons,1950-04-14,2020-08-12 21:34:17.404985,verified,2021-11-21 21:34:17.404985,none,retail
CUST108139,Shelly Henderson,1944-04-09,2024-09-04 13:25:04.337464,verified,2026-07-21 13:25:04.337464,none,retail
CUST108140,Frank Davis,1986-03-10,2017-12-11 18:09:36.846595,verified,2019-11-24 18:09:36.846595,none,premium
CUST108141,Jennifer Williams,1942-01-26,2019-10-19 06:29:09.540975,verified,2021-06-12 06:29:09.540975,none,retail
CUST108142,Robert Mills,1944-12-09,2023-03-24 02:02:14.267161,verified,2024-04-01 02:02:14.267161,none,corporate
CUST108143,Philip Yates,1955-04-22,2016-12-22 04:58:08.254354,verified,2017-01-31 04:58:08.254354,none,retail
CUST108144,Chad Romero,1998-06-07,2017-03-13 23:30:42.979246,verified,2018-11-22 23:30:42.979246,none,sme
CUST108145,Timothy Odom,1961-07-27,2024-04-03 03:53:45.769768,verified,2025-09-25 03:53:45.769768,none,retail
CUST108146,Lisa Morales,1990-09-30,2021-11-10 00:42:00.672899,verified,2023-12-27 00:42:00.672899,none,sme
CUST108147,Victor Jordan,1941-11-19,2022-03-18 16:34:52.669665,verified,2023-10-22 16:34:52.669665,none,sme
CUST108148,Lisa Scott,1954-10-24,2019-02-16 02:30:39.542132,pending,2018-12-24 02:30:39.542132,none,sme
CUST108149,Michael Ellis,1993-01-18,2021-12-14 11:28:33.970968,verified,2023-02-13 11:28:33.970968,none,sme
CUST108150,Maria Brennan,1961-01-04,2022-01-31 17:25:04.006127,verified,2023-09-16 17:25:04.006127,none,premium
CUST108151,Jessica Williams,1952-09-23,2020-10-09 20:26:39.639112,verified,2023-03-24 20:26:39.639112,none,retail
CUST108152,Lisa Odonnell,2007-10-07,2026-04-11 04:19:52.584742,verified,2026-09-18 04:19:52.584742,none,retail
CUST108153,Victor Lewis,1979-09-06,2017-02-17 18:20:43.396329,pending,2019-03-05 18:20:43.396329,none,retail
CUST108154,Rebecca Tapia,1989-05-01,2020-10-14 01:44:18.253783,verified,2021-01-27 01:44:18.253783,none,retail
CUST108155,Joan Rogers,1992-03-03,2025-03-16 23:15:04.167319,expired,2025-10-16 23:15:04.167319,none,retail
CUST108156,Mr. Jeffrey Nguyen,1959-08-03,2018-09-13 16:16:54.637798,pending,2021-01-19 16:16:54.637798,watchlist,premium
CUST108157,Angela Luna,1959-10-09,2025-12-24 19:20:20.914060,verified,2025-12-04 19:20:20.914060,none,premium
CUST108158,Alejandro Davis,1978-03-09,2020-11-21 14:47:02.483946,verified,2020-12-18 14:47:02.483946,none,corporate
CUST108159,Eduardo Hart DDS,1946-10-10,2018-03-16 10:18:42.492267,verified,2020-03-03 10:18:42.492267,watchlist,retail
CUST108160,Duane Clark,1966-06-06,2017-07-27 17:17:22.146741,verified,2019-10-11 17:17:22.146741,none,sme
CUST108161,Lisa Bowman,1979-11-20,2019-11-28 11:26:44.639372,verified,2019-09-04 11:26:44.639372,watchlist,premium
CUST108162,Jose Smith,1964-08-08,2025-10-30 01:44:36.563776,verified,2027-10-06 01:44:36.563776,watchlist,corporate
CUST108163,Tammy Nguyen,1982-03-03,2026-01-08 18:14:14.428418,verified,2027-03-31 18:14:14.428418,none,sme
CUST108164,Maria Harrington,1948-08-24,2022-04-08 08:27:00.686947,verified,2024-05-13 08:27:00.686947,none,retail
CUST108165,Michael Gibbs,1984-06-26,2017-10-27 06:38:06.375242,verified,2018-10-08 06:38:06.375242,none,retail
CUST108166,Greg Williams,1952-07-03,2021-03-15 02:32:31.405026,verified,2022-06-02 02:32:31.405026,none,corporate
CUST108167,Nicole Baker,1998-03-27,2020-10-24 09:43:22.107812,expired,2020-12-18 09:43:22.107812,none,premium
CUST108168,Justin Jones,1969-03-25,2018-12-13 04:00:29.948384,verified,2020-02-29 04:00:29.948384,none,sme
CUST108169,Kimberly Jackson,1958-07-05,2017-05-26 10:36:27.546763,verified,2018-02-10 10:36:27.546763,none,sme
CUST108170,Jeremy Turner,1957-06-13,2020-06-14 08:42:27.981459,expired,2021-02-11 08:42:27.981459,none,premium
CUST108171,Carlos Brown,2008-01-07,2020-05-09 21:35:00.160398,verified,2020-08-24 21:35:00.160398,none,sme
CUST108172,Shannon Ryan,1977-07-08,2023-09-03 19:43:34.004145,verified,2024-05-01 19:43:34.004145,none,sme
CUST108173,Yvonne Patterson,1978-04-05,2020-07-30 12:46:33.272707,verified,2020-07-14 12:46:33.272707,none,sme
CUST108174,James Rivas,2008-03-11,2016-10-08 22:12:06.675110,verified,2018-10-13 22:12:06.675110,none,retail
CUST108175,Rachel Soto,2002-03-22,2016-11-03 01:09:23.936783,pending,2017-07-06 01:09:23.936783,none,retail
CUST108176,Danielle Lucas,1958-07-13,2023-07-05 17:51:16.829555,verified,2024-02-16 17:51:16.829555,none,retail
CUST108177,Olivia Russell,2002-11-04,2023-03-30 04:58:28.070797,verified,2025-08-23 04:58:28.070797,none,retail
CUST108178,Amber Cruz,1980-10-05,2018-03-30 03:01:13.510121,verified,2019-02-28 03:01:13.510121,none,sme
CUST108179,Gregory Smith,1947-02-26,2025-04-17 20:31:32.200714,verified,2026-11-10 20:31:32.200714,none,sme
CUST108180,Alison Miller,1946-03-21,2023-04-05 21:50:56.072437,verified,2025-09-17 21:50:56.072437,none,retail
CUST108181,Jessica Lane,1950-07-02,2018-03-07 03:31:20.446740,verified,2020-03-24 03:31:20.446740,none,retail
CUST108182,Angela Drake,1995-09-12,2019-07-07 11:59:18.982653,verified,2020-01-12 11:59:18.982653,none,retail
CUST108183,April Carter,1996-10-30,2026-05-14 21:29:46.936618,verified,2027-06-03 21:29:46.936618,none,sme
CUST108184,Shannon Hernandez,1978-11-29,2020-09-17 20:48:01.654121,verified,2022-08-22 20:48:01.654121,none,premium
CUST108185,Michelle Stevens,2002-03-28,2019-01-02 23:33:21.995742,rejected,2019-12-18 23:33:21.995742,none,retail
CUST108186,Olivia Williams,2007-05-15,2021-11-16 13:14:25.439290,verified,2022-02-28 13:14:25.439290,none,retail
CUST108187,Garrett Thomas,2008-02-22,2018-09-11 01:23:54.804443,verified,2019-09-27 01:23:54.804443,none,premium
CUST108188,Nicole Lewis,1981-08-15,2024-07-19 23:23:56.590250,verified,2024-01-28 23:23:56.590250,none,retail
CUST108189,Douglas Fuller,1966-10-19,2024-07-29 09:49:00.682558,verified,2026-09-05 09:49:00.682558,none,sme
CUST108190,Jordan Harper,1970-01-10,2024-08-22 06:38:33.891057,verified,2025-11-17 06:38:33.891057,watchlist,corporate
CUST108191,Michelle Hall,1970-01-22,2022-10-22 09:58:57.688901,pending,2023-01-11 09:58:57.688901,none,retail
CUST108192,Megan Hernandez,1980-01-20,2023-07-29 13:40:31.975484,verified,2024-06-20 13:40:31.975484,none,retail
CUST108193,Jeremiah Fisher,1951-02-13,2019-11-07 19:13:05.177751,rejected,2019-05-25 19:13:05.177751,none,retail
CUST108194,Ryan Barrera,1979-08-31,2025-06-03 01:29:25.305687,rejected,2027-03-30 01:29:25.305687,none,retail
CUST108195,Daniel Martinez,2003-09-07,2018-01-30 01:06:21.793884,verified,2019-02-17 01:06:21.793884,none,retail
CUST108196,Douglas Howard,1996-11-16,2019-03-08 14:57:55.298566,verified,2018-08-24 14:57:55.298566,none,retail
CUST108197,Jeffrey Leonard,1978-07-21,2026-07-23 07:33:11.780678,verified,2027-05-24 07:33:11.780678,none,retail
CUST108198,Jasmine Hahn,1954-10-07,2026-03-27 11:42:09.452674,verified,2025-11-24 11:42:09.452674,none,sme
CUST108199,Erik Williams,1973-05-22,2021-09-17 07:23:06.178924,verified,2022-04-30 07:23:06.178924,none,retail
CUST108200,Susan Melendez,2000-07-05,2021-08-17 05:51:32.302509,verified,2023-09-01 05:51:32.302509,none,sme
CUST108201,Robin Baker,1986-08-07,2017-10-22 06:39:41.347446,expired,2019-03-25 06:39:41.347446,none,retail
CUST108202,Raymond Brooks III,2000-10-28,2023-03-26 01:30:30.294938,verified,2024-02-17 01:30:30.294938,none,retail
CUST108203,David Mitchell,1960-02-25,2016-12-13 05:41:54.605837,verified,2017-12-10 05:41:54.605837,none,retail
CUST108204,Felicia Matthews,1951-06-13,2019-10-13 01:12:19.853360,verified,2020-10-04 01:12:19.853360,none,retail
CUST108205,Jill Stevens,1974-09-12,2020-10-26 16:58:15.172826,verified,2020-07-25 16:58:15.172826,none,retail
CUST108206,Roger Johnson,1966-10-22,2025-07-28 03:39:09.884717,verified,2025-09-13 03:39:09.884717,none,sme
CUST108207,Cynthia Price,1972-11-13,2026-04-25 21:12:37.533911,verified,2028-03-23 21:12:37.533911,none,sme
CUST108208,John Johnson,1973-03-25,2026-05-16 02:51:10.671337,verified,2028-08-11 02:51:10.671337,none,retail
CUST108209,Alison Delacruz,1961-06-23,2024-08-14 22:56:58.791686,expired,2024-07-05 22:56:58.791686,watchlist,retail
CUST108210,Henry Parker,1978-01-10,2019-07-16 04:47:20.699579,verified,2021-09-28 04:47:20.699579,none,retail
CUST108211,Curtis Davis,1993-07-15,2017-02-03 11:38:09.851491,expired,2016-08-20 11:38:09.851491,none,sme
CUST108212,John Clark,1944-04-15,2020-11-22 01:53:33.544982,verified,2021-11-25 01:53:33.544982,none,retail
CUST108213,Amy Chapman,1957-03-15,2019-08-12 04:46:31.966196,verified,2021-07-22 04:46:31.966196,none,retail
CUST108214,Maria Williams,1996-02-22,2023-03-09 18:55:26.700517,verified,2023-04-17 18:55:26.700517,none,sme
CUST108215,Nancy Hogan,1990-05-06,2020-05-06 23:48:24.049353,verified,2022-08-27 23:48:24.049353,none,sme
CUST108216,Howard Hunter,2000-01-30,2025-07-16 08:50:37.254534,pending,2027-12-14 08:50:37.254534,none,premium
CUST108217,Dylan Baker,1972-12-05,2020-05-17 20:18:52.977829,verified,2021-02-07 20:18:52.977829,none,retail
CUST108218,William Mcbride,1949-12-04,2020-06-01 07:23:34.839101,verified,2022-07-22 07:23:34.839101,none,retail
CUST108219,Jenny Sanchez,1994-07-21,2024-03-23 00:34:50.147813,verified,2023-12-01 00:34:50.147813,none,retail
CUST108220,Suzanne Hancock,2008-04-28,2022-07-15 00:11:47.418223,verified,2023-07-23 00:11:47.418223,none,premium
CUST108221,Jason Riggs,1979-10-07,2019-03-11 13:08:22.575489,verified,2019-07-10 13:08:22.575489,none,sme
CUST108222,Suzanne Lambert,1995-12-27,2023-05-27 05:45:54.421385,verified,2024-09-27 05:45:54.421385,none,retail
CUST108223,Tyler Green,1967-11-27,2022-04-07 08:44:14.704221,rejected,2022-06-21 08:44:14.704221,none,sme
CUST108224,Zachary Doyle,1964-12-17,2017-09-05 17:06:31.931400,verified,2018-06-15 17:06:31.931400,none,retail
CUST108225,Noah Briggs,2005-02-25,2021-04-23 01:05:52.531098,verified,2022-12-18 01:05:52.531098,none,sme
CUST108226,Nicole Ward,1963-01-28,2025-10-26 08:25:39.792588,verified,2025-11-21 08:25:39.792588,none,retail
CUST108227,Blake Norris,1954-02-02,2018-10-03 20:01:46.733965,verified,2020-09-28 20:01:46.733965,none,retail
CUST108228,Latoya Fitzgerald,1969-07-02,2020-10-12 22:31:05.963924,rejected,2022-04-14 22:31:05.963924,none,retail
CUST108229,Wendy Miller,1982-08-14,2019-05-25 22:34:39.710497,verified,2019-08-08 22:34:39.710497,none,premium
CUST108230,Stephen Shaw,1950-07-17,2022-01-02 05:19:56.975553,verified,2023-06-22 05:19:56.975553,none,retail
CUST108231,Jo Hickman,1999-03-31,2026-05-20 04:29:29.888828,verified,2026-10-16 04:29:29.888828,none,retail
CUST108232,Billy Cross,1985-02-24,2019-09-26 15:47:46.478733,rejected,2020-11-01 15:47:46.478733,none,sme
CUST108233,Jeffery Davis,1961-05-23,2024-12-17 00:22:35.544345,verified,2026-04-02 00:22:35.544345,none,premium
CUST108234,Maria Dixon,1993-04-08,2025-01-05 22:35:57.448101,pending,2026-12-01 22:35:57.448101,none,premium
CUST108235,Diana Murray,1975-05-21,2019-03-26 14:35:00.690712,verified,2019-09-25 14:35:00.690712,none,premium
CUST108236,Jennifer Curtis,1987-08-15,2024-05-11 05:48:01.322677,rejected,2025-03-04 05:48:01.322677,none,premium
CUST108237,Janet Mcclure,1950-05-26,2026-07-06 15:46:04.418572,verified,2027-04-18 15:46:04.418572,none,premium
CUST108238,Alexis Watson,2005-07-08,2026-03-04 05:20:55.852309,verified,2028-03-20 05:20:55.852309,none,retail
CUST108239,Jared Spence,1989-07-04,2022-09-10 08:19:24.457194,verified,2024-09-04 08:19:24.457194,none,retail
CUST108240,Alice May,1992-06-21,2018-02-26 16:42:34.303290,verified,2018-04-05 16:42:34.303290,none,retail
CUST108241,Nathan Miles,1973-10-11,2017-10-31 11:29:05.261755,expired,2017-08-07 11:29:05.261755,none,retail
CUST108242,April White,2000-10-26,2019-04-22 15:07:07.426658,expired,2021-08-26 15:07:07.426658,none,retail
CUST108243,Kathleen Odonnell,1990-07-14,2022-08-25 04:35:04.515137,verified,2022-08-08 04:35:04.515137,none,retail
CUST108244,Emily Massey,2000-06-14,2020-07-01 08:05:28.393918,rejected,2020-07-26 08:05:28.393918,none,retail
CUST108245,Lisa Henderson,1976-06-08,2023-08-16 17:27:26.422245,verified,2023-06-07 17:27:26.422245,none,sme
CUST108246,Andrea Brown,1997-03-21,2024-07-05 14:28:49.095560,verified,2024-06-11 14:28:49.095560,none,premium
CUST108247,Shawn Patel,1999-02-27,2018-06-11 08:36:19.484490,verified,2018-01-31 08:36:19.484490,none,premium
